id;account_id;occurred_at;standard_qty;gloss_qty;poster_qty;total;standard_amt_usd;gloss_amt_usd;poster_amt_usd;total_amt_usd
350;1301;2014-04-05T06:47:38.000Z;102;25;30;157;509;187;244;940
351;1301;2014-05-04T11:56:46.000Z;93;36;34;163;464;270;276;1010
352;1301;2014-06-02T06:03:36.000Z;145;42;4;191;724;315;32;1071
353;1301;2014-07-01T10:22:50.000Z;80;21;34;135;399;157;276;833
354;1301;2014-07-31T13:34:57.000Z;128;49;31;208;639;367;252;1257
355;1301;2014-08-30T04:53:20.000Z;0;119;6;125;0;891;49;940
356;1301;2014-09-29T06:52:17.000Z;100;22;56;178;499;165;455;1119
357;1301;2014-10-28T03:13:49.000Z;121;0;37;158;604;0;300;904
358;1301;2014-12-26T02:39:41.000Z;91;31;42;164;454;232;341;1027
359;1301;2015-01-24T06:09:29.000Z;95;61;39;195;474;457;317;1248
360;1301;2015-02-22T08:25:40.000Z;84;26;23;133;419;195;187;801
361;1301;2015-03-23T01:15:50.000Z;119;35;21;175;594;262;171;1026
362;1301;2015-04-21T21:43:17.000Z;106;23;11380;11509;529;172;92406;93107
363;1301;2015-05-21T10:39:12.000Z;117;38;0;155;584;285;0;868
364;1301;2015-06-20T05:49:05.000Z;71;25;15;111;354;187;122;663
365;1301;2015-07-20T13:52:39.000Z;98;64;37;199;489;479;300;1269
366;1301;2015-08-19T00:27:36.000Z;148;35;32;215;739;262;260;1261
367;1301;2015-09-17T13:49:20.000Z;99;21;13;133;494;157;106;757
368;1301;2015-10-16T21:23:43.000Z;101;27;15;143;504;202;122;828
369;1301;2015-11-14T06:15:54.000Z;62;2;63;127;309;15;512;836
370;1301;2016-01-11T21:15:53.000Z;82;62;35;179;409;464;284;1158
371;1301;2016-02-09T09:32:05.000Z;84;18;0;102;419;135;0;554
372;1301;2016-03-10T23:02:11.000Z;112;0;14;126;559;0;114;673
373;1301;2016-04-08T01:13:05.000Z;126;27;41;194;629;202;333;1164
374;1301;2016-05-07T23:29:57.000Z;94;17;24;135;469;127;195;791
375;1301;2016-06-05T13:23:42.000Z;52;46;14;112;259;345;114;718
376;1301;2016-07-04T20:52:10.000Z;102;38;11;151;509;285;89;883
377;1301;2016-08-02T06:18:34.000Z;94;14;32;140;469;105;260;834
378;1301;2016-09-01T00:12:05.000Z;125;51;22;198;624;382;179;1184
379;1301;2016-10-02T00:11:33.000Z;88;63;27;178;439;472;219;1130
380;1301;2016-10-31T04:52:36.000Z;104;0;32;136;519;0;260;779
381;1301;2016-11-29T21:01:59.000Z;127;25;116;268;634;187;942;1763
382;1301;2016-12-29T01:40:19.000Z;89;26;32;147;444;195;260;899
383;1311;2016-07-07T14:02:50.000Z;299;0;6;305;1492;0;49;1541
384;1311;2016-08-06T23:24:02.000Z;354;78;4;436;1766;584;32;2383
385;1311;2016-09-05T21:50:10.000Z;0;35;44;79;0;262;357;619
386;1311;2016-10-04T14:28:31.000Z;288;19;16;323;1437;142;130;1709
387;1311;2016-11-03T22:55:42.000Z;226;52;31;309;1128;389;252;1769
388;1311;2016-12-02T22:47:08.000Z;294;34;36;364;1467;255;292;2014
389;1311;2017-01-01T05:23:52.000Z;281;31;27;339;1402;232;219;1854
390;1321;2015-12-15T20:55:46.000Z;495;19;0;514;2470;142;0;2612
391;1321;2016-01-13T13:22:10.000Z;480;15;0;495;2395;112;0;2508
392;1321;2016-02-12T02:48:55.000Z;487;16;11;514;2430;120;89;2639
393;1321;2016-03-12T05:24:14.000Z;516;0;6;522;2575;0;49;2624
394;1321;2016-04-10T10:45:57.000Z;503;29;10;542;2510;217;81;2808
395;1321;2016-05-10T07:50:58.000Z;497;7;22;526;2480;52;179;2711
396;1321;2016-06-09T08:07:37.000Z;494;0;7;501;2465;0;57;2522
397;1321;2016-07-08T00:36:43.000Z;470;14;2;486;2345;105;16;2466
398;1321;2016-08-07T10:28:22.000Z;512;30;0;542;2555;225;0;2780
399;1321;2016-09-05T09:19:09.000Z;491;0;0;491;2450;0;0;2450
400;1321;2016-10-05T04:56:24.000Z;1113;7;29;1149;5554;52;235;5842
401;1321;2016-11-03T03:10:18.000Z;502;17;11;530;2505;127;89;2722
402;1321;2016-12-03T13:23:52.000Z;502;0;0;502;2505;0;0;2505
403;1321;2017-01-01T09:38:53.000Z;513;6;9;528;2560;45;73;2678
404;1331;2016-08-18T11:21:17.000Z;91;0;29;120;454;0;235;690
405;1331;2016-09-16T08:09:17.000Z;86;33;15;134;429;247;122;798
406;1331;2016-10-15T02:44:01.000Z;105;7;60;172;524;52;487;1064
407;1331;2016-11-14T14:02:47.000Z;210;8;20;238;1048;60;162;1270
408;1331;2016-12-13T20:59:34.000Z;103;30;30;163;514;225;244;982
409;1341;2016-08-28T11:35:37.000Z;26;30;25;81;130;225;203;557
410;1341;2016-09-26T22:33:41.000Z;299;21;5;325;1492;157;41;1690
411;1341;2016-10-26T00:36:32.000Z;268;39;92;399;1337;292;747;2376
412;1341;2016-11-24T21:30:25.000Z;302;16;30;348;1507;120;244;1870
413;1341;2016-12-23T18:13:01.000Z;287;22;0;309;1432;165;0;1597
414;1351;2016-08-21T13:17:39.000Z;88;6;17;111;439;45;138;622
415;1351;2016-09-19T11:57:35.000Z;133;21;6;160;664;157;49;870
416;1351;2016-10-18T03:57:03.000Z;255;31;32;318;1272;232;260;1764
417;1351;2016-11-16T21:43:13.000Z;105;29;27;161;524;217;219;960
418;1351;2016-12-15T04:36:53.000Z;91;24;31;146;454;180;252;886
419;1361;2016-09-01T02:41:45.000Z;542;24;24;590;2705;180;195;3079
420;1361;2016-09-30T13:36:50.000Z;519;2;8;529;2590;15;65;2670
421;1361;2016-10-29T22:34:21.000Z;481;0;0;481;2400;0;0;2400
422;1361;2016-11-27T15:56:04.000Z;496;11;76;583;2475;82;617;3175
423;1371;2015-08-15T13:32:38.000Z;303;44;34;381;1512;330;276;2118
424;1371;2015-09-14T09:46:53.000Z;295;25;7;327;1472;187;57;1716
425;1371;2015-10-14T15:31:10.000Z;309;0;20;329;1542;0;162;1704
426;1371;2015-11-13T17:11:02.000Z;296;36;1;333;1477;270;8;1755
427;1371;2015-12-12T13:44:27.000Z;300;52;8;360;1497;389;65;1951
428;1371;2016-01-10T06:34:35.000Z;383;58;42;483;1911;434;341;2687
429;1371;2016-02-09T10:48:00.000Z;284;0;25;309;1417;0;203;1620
430;1371;2016-03-09T12:10:22.000Z;289;67;45;401;1442;502;365;2309
431;1371;2016-04-07T03:42:45.000Z;287;14;0;301;1432;105;0;1537
432;1371;2016-05-07T12:27:14.000Z;342;22;100;464;1707;165;812;2683
433;1371;2016-06-06T13:24:51.000Z;319;22;66;407;1592;165;536;2293
434;1371;2016-07-05T00:35:00.000Z;1672;29;23;1724;8343;217;187;8747
435;1371;2016-08-04T11:22:41.000Z;365;25;289;679;1821;187;2347;4355
436;1371;2016-09-02T05:42:16.000Z;305;52;22;379;1522;389;179;2090
437;1371;2016-10-02T08:22:08.000Z;297;24;9;330;1482;180;73;1735
438;1371;2016-11-01T12:45:09.000Z;293;0;42;335;1462;0;341;1803
439;1371;2016-12-01T00:43:41.000Z;294;47;9;350;1467;352;73;1892
440;1371;2016-12-31T17:05:01.000Z;280;12;13;305;1397;90;106;1593
441;1381;2016-11-12T12:18:15.000Z;312;0;38;350;1557;0;309;1865
442;1381;2016-12-11T17:58:11.000Z;299;25;8;332;1492;187;65;1744
443;1391;2016-10-07T20:08:21.000Z;512;0;0;512;2555;0;0;2555
444;1391;2016-11-05T09:48:41.000Z;496;7;1;504;2475;52;8;2536
445;1391;2016-12-04T00:48:13.000Z;488;12;0;500;2435;90;0;2525
446;1401;2013-12-12T16:33:14.000Z;299;39;28;366;1492;292;227;2011
447;1401;2014-01-11T16:03:10.000Z;297;0;23;320;1482;0;187;1669
448;1401;2014-02-10T16:22:01.000Z;304;11;55;370;1517;82;447;2046
449;1401;2014-03-11T12:40:24.000Z;301;21;18;340;1502;157;146;1805
450;1401;2014-04-10T00:26:02.000Z;287;34;26;347;1432;255;211;1898
451;1401;2014-05-10T20:44:42.000Z;335;65;20;420;1672;487;162;2321
452;1401;2014-06-09T13:49:14.000Z;349;9;35;393;1742;67;284;2093
453;1401;2014-07-09T23:00:01.000Z;278;26;25;329;1387;195;203;1785
454;1401;2014-08-07T02:51:46.000Z;250;26;46;322;1248;195;374;1816
455;1401;2014-09-05T07:30:12.000Z;274;19;131;424;1367;142;1064;2573
456;1401;2014-10-05T01:34:27.000Z;297;30;22;349;1482;225;179;1885
457;1401;2014-11-03T03:30:33.000Z;301;29;28;358;1502;217;227;1947
458;1401;2014-12-02T11:31:30.000Z;340;918;14;1272;1697;6876;114;8686
459;1401;2015-01-01T18:47:25.000Z;158;34;11;203;788;255;89;1132
460;1401;2015-01-31T19:57:34.000Z;371;60;143;574;1851;449;1161;3462
461;1401;2015-03-01T12:22:10.000Z;321;39;32;392;1602;292;260;2154
462;1401;2015-03-31T12:58:43.000Z;309;34;29;372;1542;255;235;2032
463;1401;2015-04-29T07:10:46.000Z;302;5;21;328;1507;37;171;1715
464;1401;2015-05-29T17:23:42.000Z;314;0;23;337;1567;0;187;1754
465;1401;2015-06-28T11:42:37.000Z;303;25;40;368;1512;187;325;2024
466;1401;2015-07-27T15:29:37.000Z;421;37;0;458;2101;277;0;2378
467;1401;2015-08-26T12:49:08.000Z;295;39;24;358;1472;292;195;1959
468;1401;2015-09-25T09:26:58.000Z;305;98;24;427;1522;734;195;2451
469;1401;2015-10-25T21:53:08.000Z;291;32;59;382;1452;240;479;2171
470;1401;2015-11-23T22:50:07.000Z;295;17;0;312;1472;127;0;1599
471;1401;2015-12-23T10:46:54.000Z;303;33;189;525;1512;247;1535;3294
472;1401;2016-01-22T04:54:42.000Z;293;36;0;329;1462;270;0;1732
473;1401;2016-02-20T18:57:13.000Z;269;23;0;292;1342;172;0;1515
474;1401;2016-03-21T06:54:52.000Z;259;16;67;342;1292;120;544;1956
475;1401;2016-04-19T02:59:03.000Z;295;21;23;339;1472;157;187;1816
476;1401;2016-05-18T00:11:57.000Z;271;21;13;305;1352;157;106;1615
477;1401;2016-06-16T03:19:47.000Z;294;44;10;348;1467;330;81;1878
478;1401;2016-07-16T04:42:07.000Z;278;45;29;352;1387;337;235;1960
479;1401;2016-08-15T06:59:04.000Z;294;30;26;350;1467;225;211;1903
480;1401;2016-09-14T19:09:07.000Z;187;6;14;207;933;45;114;1092
481;1401;2016-10-14T13:11:57.000Z;275;32;18;325;1372;240;146;1758
482;1401;2016-11-12T07:27:45.000Z;297;61;31;389;1482;457;252;2191
483;1401;2016-12-12T03:35:14.000Z;265;0;24;289;1322;0;195;1517
484;1411;2013-12-30T21:42:43.000Z;498;41;0;539;2485;307;0;2792
485;1411;2014-01-29T21:07:42.000Z;494;12;21;527;2465;90;171;2725
486;1411;2014-03-30T18:53:35.000Z;508;0;1;509;2535;0;8;2543
487;1411;2014-04-28T21:36:45.000Z;502;82;3;587;2505;614;24;3144
488;1411;2014-05-27T21:00:42.000Z;501;94;12;607;2500;704;97;3301
489;1411;2014-06-26T06:59:52.000Z;476;0;0;476;2375;0;0;2375
490;1411;2014-07-26T15:54:38.000Z;534;2;0;536;2665;15;0;2680
491;1411;2014-08-24T08:06:02.000Z;585;1;0;586;2919;7;0;2927
492;1411;2014-09-23T13:30:40.000Z;505;0;35;540;2520;0;284;2804
493;1411;2014-10-23T21:11:59.000Z;511;8;18;537;2550;60;146;2756
494;1411;2014-11-21T10:06:43.000Z;523;11;3;537;2610;82;24;2717
495;1411;2014-12-20T01:53:20.000Z;515;18;18;551;2570;135;146;2851
496;1411;2015-01-19T20:48:33.000Z;497;0;39;536;2480;0;317;2797
497;1411;2015-02-18T17:21:17.000Z;518;65;21;604;2585;487;171;3242
498;1411;2015-03-19T21:15:13.000Z;549;542;0;1091;2740;4060;0;6799
499;1411;2015-04-17T18:12:50.000Z;514;0;12;526;2565;0;97;2662
500;1411;2015-05-16T23:11:57.000Z;493;17;26;536;2460;127;211;2799
501;1411;2015-06-15T10:58:46.000Z;516;21;0;537;2575;157;0;2732
502;1411;2015-07-14T03:30:57.000Z;476;15;15;506;2375;112;122;2609
503;1411;2015-08-13T10:23:01.000Z;508;303;0;811;2535;2269;0;4804
504;1411;2015-09-11T15:02:08.000Z;497;0;1;498;2480;0;8;2488
505;1411;2015-10-10T20:10:46.000Z;496;12;0;508;2475;90;0;2565
506;1411;2015-11-08T09:35:32.000Z;493;182;4;679;2460;1363;32;3856
507;1411;2015-12-08T21:02:23.000Z;539;0;10;549;2690;0;81;2771
508;1411;2016-01-06T08:46:15.000Z;496;117;0;613;2475;876;0;3351
509;1411;2016-02-04T02:39:24.000Z;501;11;34;546;2500;82;276;2858
510;1411;2016-03-05T23:01:52.000Z;499;158;46;703;2490;1183;374;4047
511;1411;2016-05-04T00:08:19.000Z;504;0;197;701;2515;0;1600;4115
512;1411;2016-06-02T04:06:26.000Z;528;3;0;531;2635;22;0;2657
513;1411;2016-07-02T10:08:17.000Z;503;30;0;533;2510;225;0;2735
514;1411;2016-08-02T00:01:00.000Z;499;1;44;544;2490;7;357;2855
515;1411;2016-08-31T20:57:59.000Z;508;0;2;510;2535;0;16;2551
516;1411;2016-09-30T19:50:54.000Z;555;32;0;587;2769;240;0;3009
517;1411;2016-10-29T22:31:51.000Z;497;0;20;517;2480;0;162;2642
518;1411;2016-11-28T12:52:16.000Z;471;3;138;612;2350;22;1121;3493
519;1411;2016-12-28T04:34:58.000Z;478;0;1;479;2385;0;8;2393
520;1421;2014-01-01T13:14:37.000Z;273;35;28;336;1362;262;227;1852
521;1421;2014-02-28T19:24:53.000Z;322;216;6;544;1607;1618;49;3273
522;1421;2014-03-30T01:05:40.000Z;305;0;16;321;1522;0;130;1652
523;1421;2014-04-28T22:47:53.000Z;294;24;20;338;1467;180;162;1809
524;1421;2014-05-28T01:57:01.000Z;304;47;15;366;1517;352;122;1991
525;1421;2014-06-27T13:25:46.000Z;308;1;59;368;1537;7;479;2023
526;1421;2014-07-26T21:07:16.000Z;212;63;14;289;1058;472;114;1643
527;1421;2014-08-25T15:48:18.000Z;332;36;0;368;1657;270;0;1926
528;1421;2014-09-24T06:04:09.000Z;277;0;0;277;1382;0;0;1382
529;1421;2014-10-24T07:02:13.000Z;274;29;42;345;1367;217;341;1926
530;1421;2014-11-23T04:10:17.000Z;272;15;19;306;1357;112;154;1624
531;1421;2014-12-22T09:47:11.000Z;286;62;22;370;1427;464;179;2070
532;1421;2015-01-20T15:10:26.000Z;281;56;18;355;1402;419;146;1968
533;1421;2015-02-19T10:15:47.000Z;295;32;18;345;1472;240;146;1858
534;1421;2015-03-20T17:09:04.000Z;300;33;14;347;1497;247;114;1858
535;1421;2015-04-19T21:21:45.000Z;303;17;20;340;1512;127;162;1802
536;1421;2015-05-19T03:47:20.000Z;315;38;41;394;1572;285;333;2189
537;1421;2015-06-17T13:03:36.000Z;287;27;16;330;1432;202;130;1764
538;1421;2015-07-17T13:54:46.000Z;307;8;36;351;1532;60;292;1884
539;1421;2015-08-16T09:23:32.000Z;305;40;18;363;1522;300;146;1968
540;1421;2015-09-15T18:16:35.000Z;191;5;51;247;953;37;414;1405
541;1421;2015-10-14T00:52:44.000Z;294;0;0;294;1467;0;0;1467
542;1421;2015-11-13T09:07:09.000Z;0;64;0;64;0;479;0;479
543;1421;2015-12-12T01:27:11.000Z;300;17;10;327;1497;127;81;1706
544;1421;2016-01-10T22:28:16.000Z;305;31;38;374;1522;232;309;2063
545;1421;2016-02-09T19:57:48.000Z;172;30;28;230;858;225;227;1310
546;1421;2016-03-10T05:08:15.000Z;297;23;10;330;1482;172;81;1736
547;1421;2016-04-08T23:13:47.000Z;342;51;18;411;1707;382;146;2235
548;1421;2016-05-07T16:46:14.000Z;289;32;21;342;1442;240;171;1852
549;1421;2016-06-06T11:57:28.000Z;240;32;0;272;1198;240;0;1437
550;1421;2016-07-05T00:21:04.000Z;310;33;47;390;1547;247;382;2176
551;1421;2016-08-03T19:22:51.000Z;296;57;28;381;1477;427;227;2131
552;1421;2016-09-02T21:23:27.000Z;318;15;28;361;1587;112;227;1927
553;1421;2016-10-02T02:40:34.000Z;299;2;0;301;1492;15;0;1507
554;1421;2016-11-01T09:36:23.000Z;294;25;29;348;1467;187;235;1890
555;1421;2016-12-01T21:43:28.000Z;338;31;19;388;1687;232;154;2073
556;1421;2016-12-31T21:33:16.000Z;365;27;0;392;1821;202;0;2024
557;1431;2016-03-28T11:23:56.000Z;106;28;19;153;529;210;154;893
558;1431;2016-04-27T05:46:03.000Z;105;30;25;160;524;225;203;952
559;1431;2016-05-26T14:10:45.000Z;99;37;0;136;494;277;0;771
560;1431;2016-06-25T10:15:42.000Z;264;42;0;306;1317;315;0;1632
561;1441;2013-12-28T12:54:50.000Z;317;30;5;352;1582;225;41;1847
562;1441;2014-01-27T13:54:19.000Z;297;21;44;362;1482;157;357;1997
563;1441;2014-02-25T21:34:12.000Z;345;34;26;405;1722;255;211;2187
564;1441;2014-03-27T15:09:57.000Z;284;0;17;301;1417;0;138;1555
565;1441;2014-04-26T16:59:55.000Z;293;25;60;378;1462;187;487;2137
566;1441;2014-05-25T01:04:11.000Z;409;0;27;436;2041;0;219;2260
567;1441;2014-06-23T09:53:27.000Z;295;37;22;354;1472;277;179;1928
568;1441;2014-07-22T22:22:41.000Z;307;26;24;357;1532;195;195;1922
569;1441;2014-08-21T13:30:50.000Z;297;19;8;324;1482;142;65;1689
570;1441;2014-09-19T02:07:43.000Z;297;27;26;350;1482;202;211;1895
571;1441;2014-10-18T00:56:59.000Z;301;29;18;348;1502;217;146;1865
572;1441;2014-11-16T08:47:56.000Z;303;0;4;307;1512;0;32;1544
573;1441;2014-12-16T19:02:22.000Z;375;40;19;434;1871;300;154;2325
574;1441;2015-01-15T05:09:23.000Z;279;29;42;350;1392;217;341;1950
575;1441;2015-02-13T04:50:59.000Z;312;39;0;351;1557;292;0;1849
576;1441;2015-03-14T05:04:08.000Z;297;0;21;318;1482;0;171;1653
577;1441;2015-04-13T07:16:11.000Z;280;9;27;316;1397;67;219;1684
578;1441;2015-05-12T02:03:25.000Z;200;29;26;255;998;217;211;1426
579;1441;2015-06-10T02:00:06.000Z;189;222;11;422;943;1663;89;2695
580;1441;2015-07-09T16:15:20.000Z;304;11;18;333;1517;82;146;1746
581;1441;2015-08-08T18:32:26.000Z;297;0;24;321;1482;0;195;1677
582;1441;2015-09-06T18:05:19.000Z;394;21;0;415;1966;157;0;2123
583;1441;2015-10-06T08:40:00.000Z;407;34;12;453;2031;255;97;2383
584;1441;2015-11-04T08:41:45.000Z;294;27;39;360;1467;202;317;1986
585;1441;2015-12-04T19:53:46.000Z;295;62;22;379;1472;464;179;2115
586;1441;2016-01-03T18:39:42.000Z;306;40;53;399;1527;300;430;2257
587;1441;2016-02-01T23:28:27.000Z;294;20;49;363;1467;150;398;2015
588;1441;2016-03-02T03:13:46.000Z;309;23;7;339;1542;172;57;1771
589;1441;2016-04-01T16:01:34.000Z;317;38;1;356;1582;285;8;1875
590;1441;2016-05-01T13:12:18.000Z;291;31;16;338;1452;232;130;1814
591;1441;2016-05-31T20:02:15.000Z;308;17;91;416;1537;127;739;2403
592;1441;2016-06-29T01:52:48.000Z;310;20;62;392;1547;150;503;2200
593;1441;2016-07-29T08:37:44.000Z;286;23;20;329;1427;172;162;1762
594;1441;2016-08-28T11:08:07.000Z;302;23;48;373;1507;172;390;2069
595;1441;2016-09-28T00:18:30.000Z;294;63;14;371;1467;472;114;2053
596;1451;2014-05-04T10:04:50.000Z;419;29;0;448;2091;217;0;2308
597;1451;2014-06-03T13:29:15.000Z;293;44;0;337;1462;330;0;1792
598;1451;2014-07-02T09:17:45.000Z;294;85;163;542;1467;637;1324;3427
599;1451;2014-08-01T02:38:43.000Z;268;26;31;325;1337;195;252;1784
600;1451;2014-08-31T16:32:03.000Z;320;32;20;372;1597;240;162;1999
601;1451;2014-09-30T09:42:23.000Z;304;55;0;359;1517;412;0;1929
602;1451;2014-10-30T14:07:39.000Z;304;5;31;340;1517;37;252;1806
603;1451;2014-11-30T00:06:11.000Z;300;9;26;335;1497;67;211;1776
604;1451;2014-12-29T07:50:25.000Z;412;0;0;412;2056;0;0;2056
605;1451;2015-01-28T07:57:39.000Z;273;12;21;306;1362;90;171;1623
606;1451;2015-02-26T06:10:31.000Z;302;25;14;341;1507;187;114;1808
607;1451;2015-03-27T03:58:50.000Z;346;35;0;381;1727;262;0;1989
608;1451;2015-04-26T11:20:23.000Z;304;29;30;363;1517;217;244;1978
609;1451;2015-05-25T10:30:03.000Z;288;36;31;355;1437;270;252;1958
610;1451;2015-06-24T17:56:51.000Z;311;58;56;425;1552;434;455;2441
611;1451;2015-07-25T00:02:44.000Z;507;39;566;1112;2530;292;4596;7418
612;1451;2015-08-23T13:01:57.000Z;303;0;0;303;1512;0;0;1512
613;1451;2015-09-21T12:19:20.000Z;301;35;0;336;1502;262;0;1764
614;1451;2015-10-20T09:28:18.000Z;305;44;0;349;1522;330;0;1852
615;1451;2015-11-18T02:05:06.000Z;318;38;32;388;1587;285;260;2131
616;1451;2015-12-17T19:59:14.000Z;306;25;7;338;1527;187;57;1771
617;1451;2016-01-15T01:27:26.000Z;309;28;37;374;1542;210;300;2052
618;1451;2016-02-13T08:49:37.000Z;295;37;13;345;1472;277;106;1855
619;1451;2016-03-14T18:44:38.000Z;295;19;20;334;1472;142;162;1777
620;1451;2016-04-12T16:23:57.000Z;296;4;27;327;1477;30;219;1726
621;1451;2016-05-11T18:58:14.000Z;290;43;11;344;1447;322;89;1858
622;1451;2016-06-10T13:05:29.000Z;285;46;33;364;1422;345;268;2035
623;1451;2016-07-10T11:04:03.000Z;291;197;29;517;1452;1476;235;3163
624;1451;2016-08-09T04:13:17.000Z;301;37;0;338;1502;277;0;1779
625;1451;2016-09-08T04:31:40.000Z;352;15;0;367;1756;112;0;1869
626;1451;2016-10-08T14:37:35.000Z;287;0;19;306;1432;0;154;1586
627;1451;2016-11-07T03:47:24.000Z;288;34;5;327;1437;255;41;1732
628;1451;2016-12-06T00:03:41.000Z;296;26;15;337;1477;195;122;1794
629;1461;2015-12-12T01:31:24.000Z;501;0;10;511;2500;0;81;2581
630;1461;2016-01-10T19:51:45.000Z;512;3;0;515;2555;22;0;2577
631;1461;2016-02-09T21:44:06.000Z;501;14;0;515;2500;105;0;2605
632;1461;2016-03-10T04:48:36.000Z;525;0;310;835;2620;0;2517;5137
633;1461;2016-04-08T05:24:03.000Z;466;12;9;487;2325;90;73;2488
634;1461;2016-05-07T02:42:03.000Z;513;12;15;540;2560;90;122;2772
635;1461;2016-06-05T17:14:09.000Z;482;8;0;490;2405;60;0;2465
636;1461;2016-07-04T05:04:33.000Z;412;14;4;430;2056;105;32;2193
637;1461;2016-08-02T10:15:05.000Z;500;0;0;500;2495;0;0;2495
638;1461;2016-08-31T18:58:42.000Z;489;10;0;499;2440;75;0;2515
639;1461;2016-09-30T05:26:59.000Z;482;0;14;496;2405;0;114;2519
640;1461;2016-10-29T20:38:12.000Z;503;26;213;742;2510;195;1730;4434
641;1461;2016-11-27T12:27:13.000Z;469;1;72;542;2340;7;585;2932
642;1461;2016-12-26T11:13:33.000Z;488;15;27;530;2435;112;219;2767
643;1471;2017-01-01T06:11:07.000Z;97;32;30;159;484;240;244;967
644;1481;2016-12-19T12:34:27.000Z;105;31;18;154;524;232;146;902
645;1491;2015-02-15T16:24:37.000Z;280;35;0;315;1397;262;0;1659
646;1491;2015-03-17T22:36:22.000Z;200;486;14;700;998;3640;114;4752
647;1491;2015-04-15T14:21:48.000Z;267;23;279;569;1332;172;2265;3770
648;1491;2015-05-15T02:29:44.000Z;315;38;0;353;1572;285;0;1856
649;1491;2015-06-13T21:52:15.000Z;295;32;46;373;1472;240;374;2085
650;1491;2015-07-12T22:03:34.000Z;305;31;46;382;1522;232;374;2128
651;1491;2015-08-10T08:58:32.000Z;352;24;19;395;1756;180;154;2091
652;1491;2015-09-08T14:26:56.000Z;309;15;28;352;1542;112;227;1882
653;1491;2015-10-08T00:31:34.000Z;287;36;54;377;1432;270;438;2140
654;1491;2015-11-07T10:36:49.000Z;289;0;25;314;1442;0;203;1645
655;1491;2015-12-07T15:00:07.000Z;305;144;45;494;1522;1079;365;2966
656;1491;2016-01-06T14:33:36.000Z;311;31;20;362;1552;232;162;1946
657;1491;2016-02-05T16:33:42.000Z;289;8;23;320;1442;60;187;1689
658;1491;2016-03-05T17:36:18.000Z;308;18;45;371;1537;135;365;2037
659;1491;2016-04-04T06:13:58.000Z;297;25;18;340;1482;187;146;1815
660;1491;2016-05-03T06:39:51.000Z;317;36;4;357;1582;270;32;1884
661;1491;2016-06-01T04:05:52.000Z;360;36;14;410;1796;270;114;2180
662;1491;2016-07-01T19:25:49.000Z;297;25;9;331;1482;187;73;1742
663;1491;2016-07-31T16:31:31.000Z;293;12;28;333;1462;90;227;1779
664;1491;2016-08-30T12:43:30.000Z;291;35;16;342;1452;262;130;1844
665;1491;2016-09-28T02:14:05.000Z;297;0;0;297;1482;0;0;1482
666;1491;2016-10-27T15:40:04.000Z;138;33;17;188;689;247;138;1074
667;1491;2016-11-25T07:23:00.000Z;257;60;19;336;1282;449;154;1886
668;1491;2016-12-24T04:28:51.000Z;302;32;0;334;1507;240;0;1747
669;1501;2015-01-30T05:14:23.000Z;304;44;25;373;1517;330;203;2050
670;1501;2015-03-01T04:20:25.000Z;309;35;14;358;1542;262;114;1918
671;1501;2015-03-31T18:31:01.000Z;308;47;21;376;1537;352;171;2059
672;1501;2015-04-29T00:58:33.000Z;305;25;14;344;1522;187;114;1823
673;1501;2015-05-28T08:41:55.000Z;281;25;16;322;1402;187;130;1719
674;1501;2015-06-26T22:56:45.000Z;289;32;51;372;1442;240;414;2096
675;1501;2015-07-25T03:53:22.000Z;298;15;20;333;1487;112;162;1762
676;1501;2015-08-23T00:31:35.000Z;304;33;80;417;1517;247;650;2414
677;1501;2015-10-21T17:19:22.000Z;277;34;27;338;1382;255;219;1856
678;1501;2015-11-19T09:10:10.000Z;330;32;28;390;1647;240;227;2114
679;1501;2015-12-19T02:54:44.000Z;297;1;28;326;1482;7;227;1717
680;1501;2016-01-17T13:08:19.000Z;477;18;1;496;2380;135;8;2523
681;1501;2016-02-15T11:48:02.000Z;297;0;0;297;1482;0;0;1482
682;1501;2016-03-15T06:13:49.000Z;293;29;13;335;1462;217;106;1785
683;1501;2016-04-14T23:59:50.000Z;0;15;16;31;0;112;130;242
684;1501;2016-05-14T04:33:11.000Z;288;32;51;371;1437;240;414;2091
685;1501;2016-06-12T10:28:25.000Z;303;39;15;357;1512;292;122;1926
686;1501;2016-07-11T09:54:38.000Z;300;15;6;321;1497;112;49;1658
687;1501;2016-08-09T09:46:51.000Z;290;38;0;328;1447;285;0;1732
688;1501;2016-09-08T14:32:39.000Z;395;44;15;454;1971;330;122;2422
689;1501;2016-10-07T21:16:34.000Z;291;25;33;349;1452;187;268;1907
690;1501;2016-11-05T14:36:17.000Z;305;36;20;361;1522;270;162;1954
691;1501;2016-12-05T01:10:57.000Z;307;38;34;379;1532;285;276;2093
692;1511;2016-03-20T05:11:47.000Z;504;33;5;542;2515;247;41;2803
693;1511;2016-04-19T02:12:35.000Z;515;0;9;524;2570;0;73;2643
